trace_id	family_id	requested_bytes	live_count	allocation_calls_full_trace
33986	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	6719	1045	48070
3633	77be961186e8c758162cbe177fecb1797f0f5a45bff59be0103d2abf25eb47ff	6592	1	1
3894	9b4b0e71bdd12fa0cdda3bf87bbbb6153a3a180abb0613930db9812de8eb26f5	6528	1	1
3771	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	6348	1397	1397
3772	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	6348	1397	1397
11393	3c97c345ff0aa1efa63d4298c46ffc3813b802896104348c00fa5b234145fa77	6296	1	1
22858	2dc8640212bc24c9cb7f1b8dc92deb9c1b24b4a1925fbf672ed948ae9e486fa2	6288	1	2
10812	9c791a479ed76913f653b765e9cce79232e5344cf99734c88619482cf4c9449d	6240	1	1
11157	e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	6176	1	1
5308	b36cf8f84c56662a6d25bdb148e239745319ee03cd77042c4d3452cbc4fa7f92	6144	1	1
25381	d84f244a8be11a494e657582cdbbeb61fb7500a3323a1146b5ed65a0bdde6320	5984	1	1
7290	1b4c7cb9a85aaaf2eaea3cf5d2f250f1a79bf25f0430697207f2d3290e5c6b67	5936	106	361
7551	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	5888	1	2
21600	aa69e0247d6c7f0ba29bb87258288e99ff7e061ff2ccd88c449f86c30c99a901	5856	95	95
3606	f4dffd87ec76a3bb0853c541bd1fc9d84f13eaa9b938a6b1f855cd24cdfc91ab	5734	1602	1602
3607	f4dffd87ec76a3bb0853c541bd1fc9d84f13eaa9b938a6b1f855cd24cdfc91ab	5734	1602	1602
6336	e13fbac0260299db4b752e20cc6d8ee25e29bbb6898bdf658a1cce842d003a6a	5652	1	1
6975	5bed7611aa5f3463bd02f80b4a26ca28c2a87d65b12459d991961d442a26506c	5600	1	11260
3542	1d61dbef9f7a9717bb2cb7251a8477f81c58459792cb31a123dfd15b317327f4	5440	806	806
3610	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	5440	340	340
11300	65a2a8416e34e81374d9d652243bb2daca85a222bfdd65ec5abfc83f91f4853c	5184	8	8
3445	ddad8a7d3b08ca7ba4c54e256931b5d9d220d7d30fa9bc12193d873f7fd86ed4	5174	1458	1458
3446	ddad8a7d3b08ca7ba4c54e256931b5d9d220d7d30fa9bc12193d873f7fd86ed4	5174	1458	1458
7272	7957ba94513fe282f043b349bcec95f85c9a6c642ad8f4aff992d139de945b33	5172	95	95
7273	7957ba94513fe282f043b349bcec95f85c9a6c642ad8f4aff992d139de945b33	5172	95	95
7274	7957ba94513fe282f043b349bcec95f85c9a6c642ad8f4aff992d139de945b33	5172	95	95
10946	b17f58c24a42914fa8afe413c8a4a9a2b028afbcb1c1f0f5346a09b4bc804986	5168	1	1
7264	ba8adbc6ccaa5b4095323dce95ba2b8eb02d6d7b3ddaaa4f8d062589abdc9541	5132	94	94
7265	ba8adbc6ccaa5b4095323dce95ba2b8eb02d6d7b3ddaaa4f8d062589abdc9541	5132	94	94
7266	ba8adbc6ccaa5b4095323dce95ba2b8eb02d6d7b3ddaaa4f8d062589abdc9541	5132	94	94
3540	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	5104	638	1358
44619	089bd16d9c1cfa119f391df034aa69d602ca84c9b94a1790528ed106e8332a71	5076	1	1
5569	a0d7ed212e80f62e51e102961319a29545700fb224ffeedd71b41c568842cc5f	5000	1	1
5571	a0d7ed212e80f62e51e102961319a29545700fb224ffeedd71b41c568842cc5f	5000	1	1
6180	ef4e540fe6ca247a4cf69e629f80d84235a5ce36f852a4383b9777e3d14e36f1	5000	1	2
3784	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	4992	36	36
3785	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	4992	36	36
5522	21c9fcc844ff712852497a991ea3f9b0a9b96fee79a444f7fcb3a4c6be42d7f2	4992	2	2
3366	f870549f971c3bcb0266c54168876e3b941e296b68ef3968f60776e671e57a5e	4928	88	88
7545	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4784	1	2
7552	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4784	1	2
26241	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	4608	144	624
7814	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4512	47	4254
7861	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4512	47	4207
7930	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4512	47	4254
11512	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
11537	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
12918	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
20265	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
22974	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
23020	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
23838	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	2
23883	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
25960	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
37391	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	2
38126	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
46679	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	2
53528	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
53562	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
53919	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
54230	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
54240	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
55464	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
56171	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
56886	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
56888	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
56895	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
57125	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
57194	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
59069	b028655f5f8019c91b7878be115200b019c754a939495b35194ea713f259ac50	4432	1	1
7241	09afbcf0043a064ece9541f480ab543dca5bab9d363a9fc2b3f7d3714e9b90eb	4416	9	1325
7275	09afbcf0043a064ece9541f480ab543dca5bab9d363a9fc2b3f7d3714e9b90eb	4416	9	718
7276	09afbcf0043a064ece9541f480ab543dca5bab9d363a9fc2b3f7d3714e9b90eb	4416	9	645
7228	9755733fa1522ca3bf93357623d0274e0574a249b2ef0ef2520fff4c2a2f47b3	4368	1	7
16743	d1dff27db77e8fa5eccf396759aa4b5622c18ce07038973d2ba1fb3a13452ae9	4256	13	13
6602	94ddfe7fcc51be79e10691fb8054880c96260d1d3f5094134f02dc37358cb555	4224	24	24
3440	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	4168	521	2618
7961	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4096	1	5
7981	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4096	1	5
8059	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	4096	1	5
11609	96783696ec85188ab0bea7729f6f03b6241d04f1561bcd98182cc7a2608798c4	4096	1	1
12870	7390bfaaf5260a1e2baf35097ad4109fdc35d54f18f868aa58fa2f1bc697eaa4	4096	1	1
17687	f123e75e3ee93fe3b0c416d03db584ccedf8366949254ef9bb474e2057c061a2	4096	1	1
40820	36e8d6c79d4203243eb4cf2227658311b693c9ba06400707d19018f95d81a0a5	4096	1	1
41452	36e8d6c79d4203243eb4cf2227658311b693c9ba06400707d19018f95d81a0a5	4096	1	1
42148	f123e75e3ee93fe3b0c416d03db584ccedf8366949254ef9bb474e2057c061a2	4096	1	1
5489	f5ce67bf6fb7a767979b6754873b100c2501c495ea5f094f69a25f3a62bc1c31	4000	1	1
5505	b91decdc48293ec13828af87116afff9f131fcd08317248dea2d85a8393f15b5	4000	1	1
5577	b91decdc48293ec13828af87116afff9f131fcd08317248dea2d85a8393f15b5	4000	1	1
21628	67bd84f807035d03fe0592ee6bbe691d2f34a724fcd0615821b1ce5fc5af7a82	3975	95	95
21699	077c2ea1015258eed6fb0e1a208cf63509b7c47248559ed46c94400c66d1f7db	3975	95	95
7313	ba8adbc6ccaa5b4095323dce95ba2b8eb02d6d7b3ddaaa4f8d062589abdc9541	3740	7	7
7315	7957ba94513fe282f043b349bcec95f85c9a6c642ad8f4aff992d139de945b33	3740	7	7
3208	372ae53a11f2bdf70733d50514e75dbe17f17b594b5e03286eabb2f26e62f36c	3696	1	1
34028	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3691	575	20700
7308	1b4c7cb9a85aaaf2eaea3cf5d2f250f1a79bf25f0430697207f2d3290e5c6b67	3680	20	78
6093	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	3584	1	3
7486	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	3584	1	1
7609	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	3584	1	1
33932	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3503	532	32984
33962	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3503	532	32984
33992	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3503	532	24472
5813	57e3f01f8a421ad930eab69ad8d06e78cc201a159e425fe09a57a3ffc0c61860	3336	86	86
22084	34835e55991ddad8e12d1e9b0ab1c03995a2e9cbd60ae14ec67260f563c66ce3	3216	1	5
22854	2dc8640212bc24c9cb7f1b8dc92deb9c1b24b4a1925fbf672ed948ae9e486fa2	3216	1	2
32803	63a0bcab113124cea1d340904f8d1112383d840d9dc5c9bd3d4f26e8d80f91c8	3200	1	291
5352	a61f2c4ca45cbb759181ebb6e0b7ddb26c5daabd96a483c21d4de97b38d35e4d	3072	1	1
11249	24ab923e26e62b9346f79fd5a158e62c6c8b9a73a6d0c56c5430266d5d5c7030	3048	1	1
6977	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3003	100	972165
32767	47500655bdb82fb36e8da6ba314c300b4e1ce026d7ca67672d52cd8d5119ee71	3003	100	314
32778	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3003	100	25222
32791	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3003	100	25222
32796	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	3003	100	24822
32804	63a0bcab113124cea1d340904f8d1112383d840d9dc5c9bd3d4f26e8d80f91c8	3003	100	24822
7314	ba8adbc6ccaa5b4095323dce95ba2b8eb02d6d7b3ddaaa4f8d062589abdc9541	2884	4	4
7316	7957ba94513fe282f043b349bcec95f85c9a6c642ad8f4aff992d139de945b33	2884	4	4
3786	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	2880	36	36
3787	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	2880	36	36
7778	4d78d0f93d2bb6d4a0c610d85c5ccb18cf68275c4f037fa7a4ffc4f120ea63d3	2872	1	22
7821	4d78d0f93d2bb6d4a0c610d85c5ccb18cf68275c4f037fa7a4ffc4f120ea63d3	2872	1	22
7890	4d78d0f93d2bb6d4a0c610d85c5ccb18cf68275c4f037fa7a4ffc4f120ea63d3	2872	1	22
3684	72cad0026120c50af7d386321b6ee737585055b163be5bd0db7aef205508c22c	2840	1	1
32973	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	3
32999	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	200
33013	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	200
33119	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	3
33145	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	200
33159	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	200
33188	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	3
33214	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	197
33228	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	2816	1	197
3922	9bca4819bbcf39109cb4aed77a08ddc96c77d8c37c2271576434542e038f3c0f	2784	1	1
576	714096c6affa162b7d3d534d211c6ec56d7d26ac8c89c0abdf71e05d7eb9cf3c	2776	1	1
7311	774ad503d73c6b03581e89149f583cf55edf26885ea1dd95a71c2a5a178f509c	2760	15	433
5493	468f43e36da24d2cfafd965d3dd3a3a27ee6838f71a45900701659a58c0decb0	2520	1	1
5515	bf30fe65930798cf42dc8cd5b6b442ba3eadc22657934e1df773321e0e0a55c0	2496	1	1
5520	21c9fcc844ff712852497a991ea3f9b0a9b96fee79a444f7fcb3a4c6be42d7f2	2496	1	1
37723	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	2464	7	9
6512	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	2432	1	5
6513	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	2432	1	5
7481	c1e80a793bea5d52cd15de42dd5e4cfa39d9b1d1553213b5326560387ce5bda3	2320	1	2
32964	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1389
32992	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1396
33006	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1389
33110	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1389
33138	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1396
33152	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1389
33179	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1367
33207	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1374
33221	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	2280	19	1367
5871	79e9d47497ab7ec6e07c2f06ed8e6e4814f9e6e2cf84e351cbb718ff6dddbc3c	2152	258	258
6671	55f28fcbd17be75b3b499de20199547c4b78e4f14fd46f6b3dfa83d7aab4f14b	2112	1	3
29459	30437fcfaa5c630b8e9b1f52ef2a51c22c3ed35446054ca94bdb8f5d5bebaea5	2112	1	958
5875	53478f19ea5fe9a6b3dea01118e093c155d769afd012143a1d8e445a3086a1d7	2048	1	7
10808	cb26da3ddaad3b179c24421d09991e2f6f6826fc8ea60739249c7abf84473f2e	2048	1	1
10966	ac65fa5e49fd9ebc7127705845b1593e039936602486a252f90e700cb7e60591	2048	1	1
11220	73af0c4b26816bedafba2b517e4dfcbcebc37c25ce17126965b880b2e927b9d5	2048	1	1
21603	3ea6b7ef3e4809b2c595757bb5b28c2724c202f9649471266a374cd1f622738e	2048	1	3
5558	b91decdc48293ec13828af87116afff9f131fcd08317248dea2d85a8393f15b5	2000	1	1
5559	b91decdc48293ec13828af87116afff9f131fcd08317248dea2d85a8393f15b5	2000	1	1
5560	b91decdc48293ec13828af87116afff9f131fcd08317248dea2d85a8393f15b5	2000	1	1
5561	b91decdc48293ec13828af87116afff9f131fcd08317248dea2d85a8393f15b5	2000	1	1
5939	7cddee6a1e1c514177986443a51a2245cbbb49afe1a83cb69d99906973cacdef	1932	1	1
5940	7cddee6a1e1c514177986443a51a2245cbbb49afe1a83cb69d99906973cacdef	1932	1	1
5941	7cddee6a1e1c514177986443a51a2245cbbb49afe1a83cb69d99906973cacdef	1932	1	1
5942	7cddee6a1e1c514177986443a51a2245cbbb49afe1a83cb69d99906973cacdef	1932	1	1
11235	e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	1768	1	1
36113	da509e37f06204c3d6ebabc4cddfbc46ed79788ed8b135e6bde149e1a1556f66	1744	1	31
7309	1b4c7cb9a85aaaf2eaea3cf5d2f250f1a79bf25f0430697207f2d3290e5c6b67	1680	30	123
6874	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	1610	120	120
7810	30a3976e1ce582d122c89d7ce0c85b5511a4b1a8efa19f60de0033fef33df90c	1600	257	23154
7811	30a3976e1ce582d122c89d7ce0c85b5511a4b1a8efa19f60de0033fef33df90c	1600	257	23154
7857	30a3976e1ce582d122c89d7ce0c85b5511a4b1a8efa19f60de0033fef33df90c	1600	257	22897
7858	30a3976e1ce582d122c89d7ce0c85b5511a4b1a8efa19f60de0033fef33df90c	1600	257	22897
7926	30a3976e1ce582d122c89d7ce0c85b5511a4b1a8efa19f60de0033fef33df90c	1600	257	23154
7927	30a3976e1ce582d122c89d7ce0c85b5511a4b1a8efa19f60de0033fef33df90c	1600	257	23154
7312	774ad503d73c6b03581e89149f583cf55edf26885ea1dd95a71c2a5a178f509c	1584	33	552
13143	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	1536	48	96
23848	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	1536	48	96
36351	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	1536	48	96
25108	bb02fc1e15d371276f4c8a3c670fcd87f309a8e0aa58425a874710eb9579e5ba	1512	22	19649
25134	bb02fc1e15d371276f4c8a3c670fcd87f309a8e0aa58425a874710eb9579e5ba	1512	22	19649
25151	bb02fc1e15d371276f4c8a3c670fcd87f309a8e0aa58425a874710eb9579e5ba	1512	22	19563
11588	e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	1496	1	1
3543	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	1472	90	92
3261	096d438c37c9977fb6448fdba38a462e10644befdb233603dda487b12b40abdb	1456	1	2
3707	2bc56048b24176b1607f5a9248d31e911dbadb2c4ef1929d038361c9598f3289	1436	1	1
24242	7fb98bd704d8026ed86a139b649086964d42a16da1a13ebf89abaa37fc2b79bc	1391	1	1
5952	011610dff68d7355846fb92d0395271a165614a80fd394b0414cbffdc968540c	1384	1	1
7800	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	1376	1	1172
7847	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	1376	1	1159
7916	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	1376	1	1172
25414	89d3b40d4d69e11b8d19c559920a9a3c50cffe599e6619f07eae9809c44ef49b	1376	1	1
33238	7208c76875d7f972c719a523514a849d05d1ddb92a6974d85d102ac98af929f6	1368	1	85
251	096d438c37c9977fb6448fdba38a462e10644befdb233603dda487b12b40abdb	1344	1	1
4082	e821e91c59f08171d755f86808d0a7e4c21f771576e0d619869f62518dac7180	1296	1	1
11128	e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	1280	1	1
3637	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	1264	66	79
3310	6abb066cf89663373768d54528edf59c7d2089ee2c4a0637ae919947ff155460	1248	1	1
7604	00c89763cb26c53bed59b71a5393770b74a863783f5db603679629f01cb05f12	1248	1	2
36374	8c51a436a79ab5a2ba2898add0b10f5a53a5813fbacec03a3090c463f928f670	1248	1	22
4076	469c2cfc65481f04e7a0b0d80414270de711c945a86d8ecff0ae9131416c82b9	1216	1	1
3817	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	1208	151	940
7781	5d114bf99f786e6582f3469d0f13eb24f148bc16d91076e6ca9f9bd45d28ccd2	1200	1	731
7824	5d114bf99f786e6582f3469d0f13eb24f148bc16d91076e6ca9f9bd45d28ccd2	1200	1	659
7893	5d114bf99f786e6582f3469d0f13eb24f148bc16d91076e6ca9f9bd45d28ccd2	1200	1	731
3813	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	1182	197	197
5355	ad9b29abe09e8e4fc90dab8e0e38fbae9774c86ab385c2da3fafd5a05c6b68f3	1176	1	1
7277	09afbcf0043a064ece9541f480ab543dca5bab9d363a9fc2b3f7d3714e9b90eb	1176	9	607
7278	09afbcf0043a064ece9541f480ab543dca5bab9d363a9fc2b3f7d3714e9b90eb	1176	9	607
7279	09afbcf0043a064ece9541f480ab543dca5bab9d363a9fc2b3f7d3714e9b90eb	1176	9	607
26239	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	1152	6	26
3436	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	1128	141	2333
33944	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	1090	29	1798
33974	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	1090	29	1798
34004	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	1090	29	1334
11149	e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	1072	1	1
47647	94ddfe7fcc51be79e10691fb8054880c96260d1d3f5094134f02dc37358cb555	1072	2	2
47648	94ddfe7fcc51be79e10691fb8054880c96260d1d3f5094134f02dc37358cb555	1072	2	2
33938	bb02fc1e15d371276f4c8a3c670fcd87f309a8e0aa58425a874710eb9579e5ba	1032	40	2480
33968	bb02fc1e15d371276f4c8a3c670fcd87f309a8e0aa58425a874710eb9579e5ba	1032	40	2480
33998	bb02fc1e15d371276f4c8a3c670fcd87f309a8e0aa58425a874710eb9579e5ba	1032	40	1840
4047	d4d5ad300c90110fa0a60afd68522af872b590becb95435e2c0b6bb56fb42486	1024	1	1
6986	6a36977ed237be23b5c72646586416b857d6e764b1e64b2b679be67623263e51	1024	1	33780
26091	e167aa90deb0d855428bcce169bce2042455e236c234be6545b55fbb0eb056a0	1024	1	1
29462	1bce5e0c03b5ad8f5278a3c0a9ef1db3b460f6b5d9ce25785bfba5fe24bb1b6e	1008	22	19541
33245	c200d6087d18deb4a786382325681acbe6f05d25d9bc9beead67d0d26b855caf	1000	1	128
570	096d438c37c9977fb6448fdba38a462e10644befdb233603dda487b12b40abdb	992	1	1
5457	eb965d7f0dda95cd197ac8b79ecb3286f8ad3ad63daa9c93d6b18139ed011ead	992	1	1
5543	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	992	1	1
47749	8a03ed7948fe4873d3a76e1259e9718c0746d3098bbb2525a8e7f9a4e97e63db	951	66	198
47858	8a03ed7948fe4873d3a76e1259e9718c0746d3098bbb2525a8e7f9a4e97e63db	951	66	198
47970	8a03ed7948fe4873d3a76e1259e9718c0746d3098bbb2525a8e7f9a4e97e63db	951	66	198
7951	e6527c6c96efd30f776181ab2bfe350b313346e10cddc8f6393d4b138840be87	911	63	63
33241	6792a80fce9588b41a42867e7103829ad3de44ed5e5ac9364ec5c94d9ac287fc	888	19	1334
16762	1a862f2fce5b3dba6dc981a90a808787b89171a4f426b49a5cde3fc695b012de	881	38	38
8220	94ddfe7fcc51be79e10691fb8054880c96260d1d3f5094134f02dc37358cb555	880	5	5
25090	ba6acfe4a53dd2ba39bf9f7d31cfb7a69da4cc73306c74bb082370b9807324a6	880	22	585362
25091	ba6acfe4a53dd2ba39bf9f7d31cfb7a69da4cc73306c74bb082370b9807324a6	880	22	585362
11151	e1c671612c0560bd70e033f19af2b1e23793222a59404dbf9cf3905c389e1145	856	1	1
3778	d42220e4c0b5ee2edd6134684e754a90a249deb1d4327384f8fabb9d9b120c79	848	37	53
33952	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	840	7	342
33982	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	840	7	342
34012	b6ca1b5579046ec83123d1d03e72952868e031b8379b7f485e161df1866380f0	840	7	246
3779	b6c55a3d7a517b2b5398e5113d88b8311dc7ad29bc217791c818cbc25f08b091	830	415	415
10995	a202f9664c232a3e70bf226a5c696a716cb637088ebc6249de6c45f18187d078	824	1	1
11282	54f28f909c1b60a73faec748454b11c9412612ccdf73a4973c06a7d388e9fa00	808	1	1
14066	a3353e2554b3bb8ba5a061174a65fc06338ba76c5d563799730dd4d2b75a1738	784	14	78
26248	7c722e0367e24c3303514a208201431e22576edf106762cb6f02e1523bb82bc9	776	1	2
5341	f20f719ae83ac5c6407ebc5559bf207d7df223889025847c2e379ceccd5e1e9c	768	1	1
5357	ad9b29abe09e8e4fc90dab8e0e38fbae9774c86ab385c2da3fafd5a05c6b68f3	768	1	1
5358	ad9b29abe09e8e4fc90dab8e0e38fbae9774c86ab385c2da3fafd5a05c6b68f3	768	1	1
7601	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	768	1	2
7603	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	768	1	1
7693	b70f790e60940b14d2fbb8e58a45f487d7dacfab979c0e874298c753236661fb	768	1	2
10820	2ff72b912185d9b8008c8977b5fbd79f917e3a86fa0482096dcfcb04517c8b1a	768	1	1
11522	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
11547	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
12932	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
22984	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
23030	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
23893	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
25970	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
37698	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	48
38136	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
53572	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
53574	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
56905	2490d5fc35fee5eed8c794ab2ecb883b1f78074542e897e0be5410c635dce2f3	768	24	24
